pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,st_teff,st_rad,st_mass
"HATS-66 b",15.81589900,1694.03390000,3.14143910000,1998.00,6626.00,1.841000,1.411000
"HD 1397 b",11.50043400,131.89945000,11.53533000000,1228.30,5521.00,2.336000,1.324000
"HD 64114 b",4.41000000,17.80000000,45.79100000000,518.51,5676.00,0.882858,0.950000
"HD 206255 b",6.47000000,34.20000000,96.04500000000,596.48,5635.00,2.221489,1.420000
"HD 38801 b",12.50000000,3082.31534000,685.25000000000,287.80,5338.00,2.029000,1.207000
"HATS-67 b",18.88716500,460.85350000,1.60917880000,2193.00,6594.00,1.441000,1.435000
"HATS-68 b",13.80948800,410.00070000,3.58622020000,1741.00,6147.00,1.748000,1.351000
"Gl 378 b",3.66000000,13.02000000,3.82200000000,830.00,3879.00,0.560000,0.560000
"WASP-190 b",12.89035000,317.83000000,5.36775300000,1500.00,6400.00,1.600000,1.350000
"Kepler-1610 c",2.09000000,5.02000000,44.98518850000,433.00,5295.00,0.800000,0.825000
"XO-7 b",15.38995700,225.34147000,2.86414240000,1743.00,6250.00,1.480000,1.405000
"WASP-126 c",9.38000000,64.20000000,7.63000000000,,5800.00,1.270000,1.120000
"HATS-55 b",14.02245900,292.72143000,4.20420010000,1367.00,6214.00,1.126000,1.195500
"Kepler-1996 c",2.81000000,8.30000000,92.72972480000,276.00,4580.00,0.675000,0.748000
"Kepler-1988 b",1.53000000,2.96000000,11.49500229000,1105.00,6033.00,1.788000,1.127000
"TOI-813 b",6.71000000,36.40000000,83.89110000000,610.00,5907.00,1.940000,1.320000
"GJ 433 b",2.33000000,6.04300000,7.37050000000,473.94,3461.00,0.500000,0.480000
"HATS-58 A b",12.27385500,327.36490000,4.21808960000,1721.00,7175.00,1.433000,1.461000
"HR 5183 b",13.10000000,1052.01202717,27000.00000000000,171.00,5794.00,1.530000,1.070000
"Kepler-1991 b",1.47000000,2.76000000,13.26079792000,760.00,5478.00,1.053000,0.914000
"Kepler-1471 c",1.88000000,4.19000000,11.60448810000,841.00,5533.00,1.166000,0.934000
"GJ 180 b",2.43000000,6.49000000,17.13300000000,344.43,3371.00,0.413049,0.430000
"WASP-169 b",14.61653600,178.30263000,5.61141180000,1604.00,6110.00,2.011000,1.337000
"Kepler-1998 b",0.60000000,0.15600000,3.03267135000,1187.00,5640.00,0.921000,0.962000
"Kepler-164 e",4.24000000,16.70000000,94.88690200000,429.00,5888.00,1.097000,0.966000
"Kepler-1994 b",0.51000000,0.08700000,4.61225043000,1032.00,5495.00,0.961000,0.932000
"Kepler-1984 b",6.81000000,37.30000000,1.99281233900,675.00,3638.00,0.420000,0.450000
"GJ 433 d",2.14000000,5.22300000,36.05900000000,279.71,3461.00,0.500000,0.480000
"GJ 3082 b",2.79000000,8.20000000,11.94900000000,457.53,3910.00,0.465216,0.470000
"WASP-175 b",13.54047200,314.65170000,3.06529070000,1571.00,6229.00,1.204000,1.212000
"Kepler-619 d",4.17000000,16.20000000,11.67894236000,830.00,6122.00,0.964000,1.041000
"Kepler-1126 c",1.45000000,2.70000000,199.66876000000,305.00,5678.00,0.921000,0.794000
"EPIC 249893012 b",1.95000000,8.75000000,3.59510000000,1616.00,5430.00,1.710000,1.050000
"Kepler-1661 b",3.87000000,17.00000000,175.06000000000,243.00,5100.00,0.762000,0.841000
"OGLE-2016-BLG-1067L b",14.30000000,140.00000000,,,,,0.300000
"Kepler-1987 c",1.33000000,2.33000000,3.64830183000,860.00,4769.00,0.714000,0.799000
"Kepler-1985 b",2.27000000,5.77000000,3.42064689000,1129.00,5370.00,0.966000,0.877000
"Kepler-1987 b",1.23000000,2.04000000,2.34586300200,997.00,4769.00,0.714000,0.799000
"Kepler-1801 c",2.91000000,8.80000000,116.58318300000,371.00,5738.00,0.981000,0.936000
"EPIC 249893012 c",3.67000000,14.67000000,15.62400000000,990.00,5430.00,1.710000,1.050000
"EPIC 249893012 d",3.94000000,10.18000000,35.74700000000,752.00,5430.00,1.710000,1.050000
"WASP-180 A b",13.89916000,286.04700000,3.40926400000,1540.00,6600.00,1.190000,1.300000
"WASP-2 b",12.11692900,295.89973000,2.15217500000,1311.00,5180.00,0.866000,0.895000
"Kepler-949 c",2.97000000,9.11000000,20.99757968000,582.00,5211.00,0.895000,0.817000
"Kepler-311 d",2.05000000,4.86000000,232.04032600000,327.00,5903.00,1.156000,0.974000
"WASP-44 b",12.32990000,276.51210000,2.42380400000,1337.00,5420.00,0.906000,0.935000
"WASP-45 b",10.60371400,306.38812000,3.12608900000,1153.00,5150.00,0.855000,0.850000
"Kepler-416 d",1.61000000,3.22000000,3.07644709000,1253.00,5670.00,1.022000,0.949000
"Kepler-1834 c",1.22000000,1.98000000,0.76669151700,1541.00,4821.00,0.788000,0.765000
"HATS-47 b",12.52045300,117.27927000,3.92280380000,852.90,4512.00,0.656400,0.674000
"GJ 15 A c",6.67000000,36.00000000,7600.00000000000,46.14,3607.00,0.380000,0.380000
"Kepler-763 c",1.42000000,2.60000000,4.09667624000,938.00,4999.00,0.843000,0.800000
"Kepler-347 d",3.04000000,9.48000000,85.51734400000,482.00,5592.00,1.451000,1.000000
"EPIC 248847494 b",12.44199000,4131.79000000,3650.00000000000,183.00,4898.00,2.700000,0.900000
"WASP-184 b",14.90797000,181.16310000,5.18170000000,1480.00,6000.00,1.650000,1.230000
"WASP-185 b",14.01125000,311.47340000,9.38755000000,1160.00,5900.00,1.500000,1.120000
"Kepler-290 d",0.86000000,0.56600000,0.76401755300,1589.00,5142.00,0.755000,0.840000
"Kepler-549 d",4.20000000,16.40000000,24.61480613000,586.00,5312.00,0.986000,0.859000
"KMT-2017-BLG-0165L b",6.45000000,34.00000000,,,,,0.760000
"Kepler-865 c",0.89000000,0.64000000,6.20920207000,914.00,5440.00,0.885000,0.782000
"TOI-150.01",14.06729500,797.75330000,5.85748700000,1404.50,6255.00,1.526000,1.351000
"GJ 682 c",2.89000000,8.70000000,57.32000000000,190.08,3028.00,0.298255,0.270000
"OGLE-2015-BLG-1649L b",13.20000000,807.00000000,,,,,0.340000
"Kepler-2000 c",1.57000000,3.09000000,20.61803480000,359.00,3757.00,0.576000,0.581000
"Kepler-448 c",12.00000000,6992.26000000,2500.00000000000,184.72,6635.00,1.400000,1.500000
"MOA-bin-29 b",14.10000000,190.00000000,,,,,0.030000
"Kepler-82 c",5.34000000,13.90000000,51.54000000000,450.00,5401.00,0.898000,0.910000
"Kepler-82 b",4.07000000,12.15000000,26.44000000000,562.00,5401.00,0.898000,0.910000
"HD 97048 b",13.30000000,794.57500000,,63.44,10000.00,2.250000,2.400000
"7 CMa b",13.40000000,587.98550000,735.10000000000,387.33,4826.00,4.870000,1.340000
"Kepler-1983 b",2.33000000,6.04000000,7.32851947000,807.00,5135.00,0.874000,0.812000
"NGTS-8 b",12.21781000,295.58190000,2.49970000000,1345.00,5241.00,0.980000,0.890000
"EPIC 205950854 c",1.31000000,2.27000000,8.05072200000,960.60,5502.70,0.830000,0.877000
"7 CMa c",13.90000000,276.51210000,996.00000000000,350.00,4826.00,4.870000,1.340000
"Kepler-1990 c",0.98000000,0.90400000,4.06844957000,1170.00,5751.00,1.071000,1.028000
"HD 220197 b",9.32000000,63.56600000,1728.00000000000,164.22,5683.00,0.980000,0.910000
"K2-43 c",2.42000000,6.44000000,2.19888400000,1093.70,3840.60,0.542000,0.571000
"Kepler-763 d",1.67000000,3.43000000,6.50327035000,804.00,4999.00,0.843000,0.800000
"Kepler-1162 c",1.81000000,3.93000000,59.28406400000,401.00,5225.00,0.859000,0.861000
"HD 213885 b",1.74500000,8.83000000,1.00803500000,2128.00,5978.00,1.101100,1.068000
"Kepler-896 c",3.15000000,10.10000000,29.54225660000,515.00,5510.00,0.803000,0.877000
"Kepler-1982 b",0.77000000,0.38100000,3.82315697000,1282.00,6202.00,1.122000,1.213000
"HD 213885 c",4.71000000,19.95000000,4.78503000000,1265.40,5978.00,1.101100,1.068000
"WASP-126 b",10.51358773,90.30000000,3.28883000000,1480.00,5800.00,1.270000,1.120000
"HAT-P-69 b",18.78628400,1137.83140000,4.78694910000,1930.00,7394.00,1.926000,1.648000
"Kepler-2000 b",2.73000000,7.90000000,6.38315913500,530.00,3757.00,0.576000,0.581000
"TOI-763 c",2.63000000,9.32000000,12.27370000000,800.00,5450.00,0.897000,0.917000
"TOI-905 b",13.12573900,211.99261000,3.73949400000,1192.00,5570.00,0.918000,0.968000
"TOI-564 b",11.43318000,464.98529000,1.65114400000,1714.00,5640.00,1.088000,0.998000
"Kepler-29 b",2.55000000,5.00000000,10.33974000000,777.00,5378.00,0.732000,0.761000
"Kepler-1674 b",3.20577490,10.40000000,62.56110000000,417.00,5473.91,0.877273,0.960000
"Kepler-1675 b",3.12483349,9.93000000,63.03820000000,465.00,5853.19,1.128650,1.060000
"HD 108236 b",1.61500000,3.24000000,3.79596300000,1099.00,5660.00,0.877000,0.869000
"HD 164922 c",3.66000000,13.00000000,75.74000000000,400.50,5390.00,0.946000,0.926000
"KMT-2019-BLG-0842L b",3.19000000,10.28000000,,,,,0.760000
"HD 108236 e",3.08300000,9.71000000,19.59002500000,636.00,5660.00,0.877000,0.869000
"WASP-150 b",11.99363000,2688.84180000,5.64420700000,1460.00,6218.00,1.651000,1.394000
"NGTS-13 b",12.80067800,1538.29720000,4.11902700000,1605.00,5819.00,1.788000,1.300000
"MOA-2009-BLG-319L b",9.64000000,67.30000000,,,,,0.524000
"Kepler-1685 b",2.57673985,7.16000000,20.49050000000,625.00,5484.00,0.835451,0.960000
"Kepler-1686 b",1.42553017,2.62000000,9.30987000000,913.00,5714.96,1.199510,1.020000
"KMT-2016-BLG-2397L b",13.20000000,836.00000000,,,,,0.640000
"OGLE-2017-BLG-0604L b",14.20000000,160.00000000,,,,,0.700000
"OGLE-2017-BLG-1375L b",12.40000000,3585.00000000,,,,,0.810000
"NGTS-14 A b",4.97679600,29.24036000,3.53571730000,1143.00,5187.00,0.842000,0.898000
"HD 13808 b",3.35000000,11.20000000,14.18150000000,661.56,5035.00,0.781000,0.771000
"OGLE-2015-BLG-1771L b",14.30000000,138.00000000,,,,,0.077000
"OGLE-2018-BLG-1700L b",12.90000000,1400.00000000,,,,,0.420000
"Kepler-1687 b",1.65623882,3.38000000,5.77954000000,598.00,4132.00,0.726119,0.650000
"Kepler-1689 b",0.94678642,0.79900000,8.48300000000,879.00,5731.43,0.996208,1.023000
"Kepler-462 b",3.00000000,53.90000000,84.68660000000,611.00,7500.00,1.570000,1.590000
"HD 4760 b",12.30000000,4417.83700000,434.00000000000,1198.67,4076.00,42.400000,1.050000
"HD 110113 c",2.11384817,10.50000000,6.74400000000,990.00,5732.00,0.968000,0.997000
"HD 96992 b",13.70000000,362.32620000,514.00000000000,557.72,4725.00,7.430000,0.960000
"KMT-2018-BLG-1292L b",12.90000000,1400.00000000,,,,,1.090000
"OGLE-2012-BLG-0838L b",8.39000000,53.10000000,,,,,0.400000
"Kepler-1691 b",1.83470985,4.02000000,3.84820000000,1283.00,6000.00,1.131520,1.110000
"Kepler-1692 b",1.11177184,1.42000000,5.95966000000,897.00,5146.00,0.866139,0.870000
"EPIC 201170410.02",1.04700000,1.15000000,6.79870000000,500.03,3648.00,0.282000,0.287000
"Kepler-160 d",,100.00000000,30.00000000000,676.54,5471.00,1.118000,1.003000
"Kepler-160 c",3.76000000,13.60000000,13.69942900000,771.00,5471.00,1.118000,1.003000
"Kepler-1694 b",1.17986031,1.76000000,3.89526000000,956.00,4954.00,0.756284,0.820000
"Kepler-716 c",1.39281536,2.52000000,3.96999000000,992.00,5012.00,0.742183,0.830000
"EPIC 201757695.02",0.90819000,0.68800000,2.04780000000,1025.29,4520.00,0.655000,0.727000
"HD 110082 b",3.20000000,10.30000000,10.18271000000,957.20,6200.00,1.190000,1.210000
"Kepler-1664 b",3.03320653,9.45000000,14.38680000000,776.00,5735.81,1.072000,0.944000
"Kepler-1001 c",1.57799279,3.11000000,9.18186000000,804.00,5376.00,0.836475,0.930000
"TOI-954 b",9.55006800,55.30242000,3.68497290000,1526.00,5710.00,1.892000,1.201000
"K2-329 b",8.67576600,82.63580000,12.45512250000,650.00,5282.00,0.822000,0.901000
"HATS-49 b",8.57488500,112.19399000,4.14804670000,834.80,4405.00,0.697700,0.713300
"TYC 8998-760-1 c",12.32990000,1906.98000000,,1240.00,4573.00,1.020000,1.000000
"Wendelstein-1 b",11.56096260,188.15536000,2.66341600000,2198.00,4251.00,0.610000,0.650000
"MOA-2013-BLG-220L b",13.20000000,871.00000000,,,,,0.880000
"KMT-2016-BLG-1836L b",13.30000000,700.00000000,,,,,0.490000
"OGLE-2013-BLG-0911L b",12.50000000,3020.00000000,,,,,0.290000
"BD-11 4672 c",4.04000000,15.37000000,74.20000000000,320.21,4550.00,0.639000,0.651000
"BD-11 4672 b",14.10000000,206.58950000,1634.00000000000,114.17,4550.00,0.639000,0.651000
"HIP 65 A b",22.75427000,1021.18779000,0.98097340000,1411.00,4590.00,0.724200,0.781000
"TOI-481 b",11.09691000,486.27990000,10.33111000000,1370.00,5735.00,1.660000,1.140000
"TIC 237913194 b",12.52045300,617.22586000,15.16886500000,974.00,5788.00,1.088000,1.026000
"OGLE-2016-BLG-1227L b",13.90000000,250.00000000,,,,,0.100000
"TOI-157 b",14.41477400,375.03940000,2.08454350000,1588.00,5404.00,1.167000,0.948000
"TOI-169 b",12.17297400,251.40353000,2.25544770000,1715.00,5880.00,1.288000,1.147000
"Kepler-1700 b",2.90129941,8.76000000,234.23900000000,329.00,6031.00,1.093700,1.120000
"Kepler-1666 b",2.88273782,8.66000000,25.84760000000,672.00,6293.00,1.145860,1.230000
"Gl 686 b",2.46000000,6.62400000,15.53000000000,379.00,3656.00,0.427000,0.426000
"HD 180617 b",3.53000000,12.21400000,105.91100000000,201.80,3534.00,0.481000,0.484000
"HD 158259 e",2.34000000,6.08000000,7.95100000000,,5801.89,1.210000,1.080000
"HD 158259 c",2.23000000,5.60000000,3.43200000000,,5801.89,1.210000,1.080000
"HATS-37 A b",6.79265400,31.46517000,4.33153660000,1085.00,5326.00,0.877000,0.843000
"GJ 687 b",4.32000000,17.20000000,38.14200000000,263.65,3413.00,0.418300,0.400000
"GJ 2056 b",4.17000000,16.20000000,69.97100000000,310.74,4069.95,0.709495,0.620000
"TOI-237 b",1.44000000,2.67000000,5.43609800000,388.00,3212.00,0.211000,0.179000
"HD 216520 c",3.03000000,9.44000000,154.43000000000,295.22,5103.00,0.760000,0.820000
"CoRoT-30 b",11.30988100,921.70700000,9.06005000000,894.60,5650.00,0.910000,0.980000
"CoRoT-31 b",16.36514000,266.97720000,4.62941000000,1664.86,5700.00,2.150000,1.250000
"HIP 38594 b",2.77000000,8.10000000,60.72200000000,308.29,4086.30,0.626646,0.610000
"WASP-186 b",12.44199000,1341.24260000,5.02679900000,1378.40,6361.00,1.470000,1.220000
"Kepler-29 c",2.34000000,4.50000000,13.28613000000,715.00,5378.00,0.732000,0.761000
"Kepler-783 c",2.33153725,6.04000000,7.05395000000,840.00,5411.49,0.872088,0.940000
"Kepler-1667 b",2.98385261,9.19000000,83.57810000000,655.00,5941.54,1.087510,1.090000
"HIP 4845 b",3.89000000,14.40000000,34.15000000000,358.21,4010.00,0.603999,0.620000
"HIP 48714 b",5.11000000,22.90000000,17.81800000000,446.47,4015.50,0.595456,0.580000
"TOI-251 b",2.74000000,317.83000000,4.93777000000,1041.19,5875.00,0.881000,1.036000
"HAT-P-68 b",12.01604800,230.10892000,2.29840551000,1027.80,4508.00,0.670100,0.678500
"Kepler-177 b",3.50000000,5.84000000,36.86010000000,549.00,5732.00,1.324000,0.921000
"Kepler-36 b",1.49800000,3.83000000,13.86825000000,978.00,5979.00,1.634000,1.034000
"KOI-1783.01",8.86000000,71.00000000,134.46280000000,412.00,5922.00,1.143000,1.076000
"Kepler-1668 b",4.34764405,17.40000000,15.43400000000,721.00,5542.00,1.017380,0.980000
"Kepler-598 c",3.02420941,9.40000000,86.49450000000,367.00,5245.00,0.900316,0.900000
"KMT-2019-BLG-1953L b",14.10000000,200.00000000,,,,,0.310000
"Kepler-1514 c",1.17582410,1.74000000,10.51418100000,1066.00,6145.00,1.289000,1.196000
"KOI-1783.02",5.44000000,15.00000000,284.21500000000,321.00,5922.00,1.143000,1.076000
"HD 156668 c",6.17000000,31.49679513,811.30000000000,166.08,4903.69,0.774528,0.785167
"HD 211403 b",12.80000000,1760.76937478,223.80000000000,380.00,6273.00,1.206000,1.200000
"K2-344 b",1.59000000,3.15000000,3.35585000000,722.00,4374.00,0.490000,0.510000
"HD 24040 c",9.35000000,63.88350981,515.40000000000,287.75,5776.49,1.387296,1.103940
"HD 3765 b",8.56000000,54.98431441,1211.00000000000,152.85,5049.80,0.830610,0.851785
"HD 213472 b",13.10000000,1112.39942450,17000.00000000000,91.76,5729.54,1.433902,1.048132
"K2-348 c",2.67000000,7.61000000,12.55017100000,655.00,5077.00,0.850000,0.830000
"CD Cet b",1.82000000,3.95000000,2.29070000000,464.00,3130.00,0.175000,0.161000
"G 264-012 b",1.39000000,2.50000000,2.30538000000,587.00,3326.00,0.305000,0.297000
"K2-352 d",2.23000000,5.60000000,14.87138700000,727.00,5791.00,0.950000,0.980000
"K2-339 b",1.92000000,4.35000000,19.50742800000,508.00,4857.00,0.720000,0.740000
"K2-282 b",2.50000000,6.80000000,4.16978300000,1057.00,5499.00,1.000000,0.940000
"K2-156 b",1.10000000,1.37000000,0.81314300000,1347.00,4460.00,0.620000,0.660000
"TOI-257 b",7.16253867,43.86032017,18.38818000000,1027.00,6095.00,1.867000,1.407000
"HAT-P-58 b",14.93036229,118.23216740,4.01383790000,1622.00,6078.00,1.530000,1.031000
"HAT-P-59 b",12.58768533,489.45574678,4.14197710000,1277.80,5678.00,1.103800,1.008000
"K2-268 d",1.49000000,2.83000000,4.52859800000,888.00,5106.00,0.780000,0.840000
"TOI-269 b",2.77000000,8.80000000,3.69771040000,531.00,3514.00,0.398000,0.391700
"K2-268 f",2.23000000,5.60000000,26.27057000000,492.00,5106.00,0.780000,0.840000
"K2-187 b",1.20000000,1.87000000,0.77401000000,1815.00,5438.00,0.830000,0.966999
"K2-210 b",0.86000000,0.56600000,0.57023000000,,5500.00,0.890000,0.911717
"K2-32 b",5.29900000,15.00000000,8.99200000000,837.00,5271.00,0.860000,0.830000
"K2-32 e",1.21200000,2.10000000,4.34934000000,1066.00,5271.00,0.860000,0.830000
"HAT-P-64 b",19.08889413,184.34047606,4.00723200000,1766.00,6457.00,1.735000,1.298000
"Kepler-129 c",2.52000000,43.00000000,82.20000000000,525.00,5770.00,1.653000,1.178000
"K2-331 b",1.79000000,3.86000000,9.39897700000,909.00,5994.00,1.060000,1.100000
"EPIC 228836835 b",1.10000000,1.37000000,0.72811300000,932.00,3782.00,0.320000,0.418179
"K2-223 c",1.50000000,2.86000000,4.56254600000,1091.00,5859.00,1.000000,1.060000
"K2-32 c",3.13400000,8.10000000,20.66093000000,634.00,5271.00,0.860000,0.830000
"K2-32 d",3.48400000,6.70000000,31.71701000000,550.00,5271.00,0.860000,0.830000
"KIC 10068024 b",13.40000000,635.65681400,2.07354900000,,6118.40,1.574000,1.220000
"K2-350 b",1.54000000,2.99000000,4.16387300000,1158.00,5789.00,1.040000,0.980000
"K2-353 b",5.55000000,26.30000000,15.46680500000,735.00,5698.00,0.990000,0.870000
"K2-137 b",0.64000000,158.91500000,0.17971900000,1471.00,3697.00,0.290000,0.463000
"EPIC 206042996 b",1.70000000,3.53000000,5.29860000000,,4114.00,0.500000,0.565000
"NGTS-15 b",12.32987877,238.68913366,3.27623000000,1146.00,5600.00,0.954000,0.995000
"K2-354 b",1.56000000,3.05000000,3.79330600000,543.00,3669.00,0.410000,0.430000
"K2-330 b",2.77000000,8.10000000,13.77479800000,969.00,6232.00,1.500000,1.230000
"TOI-1333 b",15.64776400,753.25710000,4.72021900000,1679.00,6274.00,1.925000,1.464000
"HD 238090 b",2.52000000,6.89000000,13.67100000000,469.60,3933.00,0.570000,0.578000
"NGTS-18 b",13.56286665,129.99181846,3.05125000000,1381.00,5610.00,1.392000,1.003000
"HD 136352 b",1.66400000,4.72000000,11.57797000000,905.00,5664.00,1.058000,0.870000
"K2-336 b",1.22000000,1.98000000,21.19473300000,569.00,5424.00,0.800000,0.860000
"GJ 414 A b",2.63000000,7.60000000,50.80000000000,308.60,4120.00,0.680000,0.650000
"BD+55 362 b",14.00000000,228.83645304,265.59000000000,259.06,5012.00,0.896193,0.909000
"HD 136352 d",2.56200000,8.82000000,107.24500000000,431.00,5664.00,1.058000,0.870000
"K2-337 b",2.62000000,7.37000000,16.27356300000,850.00,5869.00,1.320000,0.940000
"K2-138 c",2.29900000,6.31000000,3.56004000000,1012.00,5356.30,0.863000,0.935000
"KOI-1831 d",1.13000000,2.23000000,34.16900000000,475.00,5233.00,0.835000,0.901000
"K2-340 b",3.36000000,11.20000000,29.74045100000,606.00,5532.00,1.130000,0.930000
"K2-138 d",2.39000000,7.92000000,5.40479000000,888.00,5356.30,0.863000,0.935000
"K2-138 e",3.39000000,12.97000000,8.26146000000,757.00,5356.30,0.863000,0.935000
"EPIC 212297394 c",2.27000000,5.77000000,5.21396500000,866.00,5171.00,0.800000,0.830000
"K2-138 f",2.90400000,1.63000000,12.75758000000,653.00,5356.30,0.863000,0.935000
"K2-100 b",3.88000000,21.80000000,1.67390350000,1841.00,5945.00,1.240000,1.150000
"TOI-2202 c",13.40000000,117.27868218,24.67440000000,560.61,5144.00,0.794000,0.823000
"KMT-2019-BLG-1715L b",13.20000000,813.64072192,,,,,0.610000
"K2-349 b",1.38000000,2.48000000,9.03217800000,518.00,4385.00,0.490000,0.540000
"K2-350 c",2.74000000,7.95000000,19.99194400000,687.00,5789.00,1.040000,0.980000
"K2-351 b",2.54000000,6.99000000,7.80616400000,934.00,5769.00,1.050000,1.020000
"GJ 740 b",1.53000000,2.96000000,2.37756000000,829.00,3913.00,0.560000,0.580000
"HD 60292 b",12.70000000,2065.89500000,495.40000000000,889.53,4348.00,27.000000,1.700000
"TOI-1749 b",1.39000000,57.00000000,2.38839000000,831.00,3985.00,0.550000,0.580000
"TOI-1749 d",2.52000000,15.00000000,9.04970000000,533.00,3985.00,0.550000,0.580000
"KMT-2018-BLG-1025L b",2.34000000,6.05900000,,,,,0.219000
"K2-185 b",1.15000000,1.60000000,10.61638400000,809.00,5788.00,0.940000,0.960000
"EPIC 212587672 c",2.32000000,5.99000000,23.22855500000,658.00,6004.00,0.980000,0.990000
"HD 221420 b",12.00000000,7278.27052030,10090.00000000000,123.49,5847.00,1.947000,1.351000
"K2-185 c",2.39000000,6.30000000,52.71349400000,477.00,5788.00,0.940000,0.960000
"TOI-1201 b",2.41500000,6.28000000,2.49198630000,703.00,3476.00,0.508000,0.512000
"HD 136925 b",13.90000000,266.97586188,4540.00000000000,134.25,5773.19,1.193078,0.875104
"HD 109286 b",13.20000000,950.30693693,520.10000000000,259.40,5694.00,1.089000,0.980000
"Kepler-1771 b",4.05537256,15.50000000,88.64399719000,391.00,5661.00,0.934000,0.941000
"Kepler-1786 b",3.16305828,10.10000000,78.54609680000,501.00,5808.00,1.397000,1.058000
"Kepler-1834 b",1.45938340,2.73000000,4.60301017800,848.00,4821.00,0.788000,0.765000
